PROP_TYPE|LIST_NO|LIST_AGENT|LIST_OFFICE|STATUS|LIST_PRICE|STREET_NO|STREET_NAME|UNIT_NO|TOWN_NUM|AREA|ZIP_CODE|LENDER_OWNED|REMARKS|PHOTO_COUNT|PHOTO_DATE|PHOTO_MASK|COUNTY|STATE|RN_TYPE|NO_ROOMS|NO_BEDROOMS|NO_FULL_BATHS|NO_HALF_BATHS|MASTER_BATH|PARKING_SPACES|LOT_SIZE|SQUARE_FEET|NO_BATHS
RN|72266002|BB804017|BB3008|ACT|2000|29|Cohasset St.|2|1|008|02131||Available February 1. Sparkling and warm two bedroom apartment in house in Roslindale Village. Beautifully renovated condo features large chef's kitchen with granite counters, stainless appliances, recessed lights. Bay windows grace the sunny living room and dining room. Master bedroom features huge walk-in closet (actually a small room) and access to private porch. Park your car in the driveway and wash your clothes in your laundry in the basement. Convenient location just steps to all Rozzie Village has to offer - restaurants, shops, commuter rail and buses, library, Adams Park. No pets. No smoking.    First month's rent, last month's rent, one-half month security and one-half month rental fee required to move in. Good credit and references needed.|6|12/26/2017 6:01:00 PM|0|Suffolk|MA|C|4|2|1|0||1|9999|834|1f;0h
RN|72266033|CT006372|AC1676|ACT|2400|12|Greenough Lane|202|1|103|02113||***** North End 1 Bedroom with 2 BALCONIES Overlooking the Charter Street Park***** Perfect Layout. Large Living Room, Hardwood floors, Exposed Brick & Central Air. Bedroom has Double Closets and Large Bathroom with plenty of storage and full tub. Professionally Managed Building with Laundry.  Available Jan15 or Feb 1|7|12/27/2017 9:21:00 AM|0|Suffolk|MA|D|3|1|1|0|N|0|99999999|550|1f;0h
RN|72266054|CN204339|AN3133|ACT|2600|42|8Th St|5511|1|NVY|02129||Enjoy easy living in this beautiful one bedroom at Parris Landing, located in Charlestown's Historic Navy Yard. This unit features magnificent water views from both the living room and bedroom. Gleaming white kitchen cabinets with granite countertops and stainless steel appliances. Full tiled bath, and exposed brick in both the bedroom and living area. Huge walk-in closet off bedroom, plus two other closets. Heat, hot water, 1 valet parking space and amenities included in the rent. Amenities include: 24 hour concierge, on-site professional management, state-of-the-art gym, outdoor heated pool, BBQ area with gas grills, and business center. Easy access to downtown by water shuttle, Partners shuttle or bus. Close to Boston's North End, Cambridge, Logan Airport, MGH, Converse, restaurants and retail shopping. This home is ready for you to move in on Feb 1.|15|1/15/2018 11:28:00 PM|24574|Suffolk|MA|C|3|1|1|0|N|1|652|652|1f;0h
RN|72266070|CT000989|BB1494|ACT|2000|52|Parkton|2|1|007|02130||This beautifully maintained second floor apartment in Jamaica Plain boasts hardwood flooring throughout, eat in kitchen with new cabinets and flooring, spacious living and dining rooms with lots of natural sunlight.  Easy access to the green line, Longwood Medical, VA Hospital, and Jamaica Pond. Close to the many great restaurants and shops JP has to offer.  Enjoy sitting on your private porch while having your morning coffee.   This one won't last!!!|11|12/27/2017 11:19:00 AM|0|Suffolk|MA|D|5|2|1|0|N|0|3060|1300|1f;0h
RN|72266094|CN224910|NB3599|ACT|2500|42|Washburn Street|1|1||02125||2 bedroom apartment available 5 minutes away from Andrew Station in sought after Polish Triangle (South Boston/Dorchester border) with access to downtown by T in 10 minutes! The neighborhood is soon to include the new AMC theater, retailers including Starbucks, J.P. Licks, Nike, Converse, and more.     Unit features include central air, hardwood flooring, a newly updated kitchen with granite counter tops, bar seating, newly installed appliances including a refrigerator, gas range, microwave, dishwasher and garbage disposal. The unit also includes a private backyard, non-coin operated washer and dryer exclusive to the unit in the basement, and an abundance of additional storage in the basement. Bedrooms are moderately sized with plenty of closet space. Plenty of street parking also available.|13|12/27/2017 12:35:00 PM|1572989|Suffolk|MA|D|6|2|1|0||0|1000|800|1f;0h
RN|72266108|CN210705|BB8064|ACT|2800|88|aukland|1|1||02125||Location, location, location! Beautiful new gut renovation construction in Savin Hill. 1 mile from the high way and a 10 minute walk to the Savin Hill T-stop on the Red Line! This spacious, well-lit 4 bedroom boasts a GIGANTIC living room and Dining Room with three sets of glass sliding doors that lead to your exclusive backyard porch with private yard space. 2 driveway parking spots are included in the rent. Come see this perfect location before it flies off the market!|16|12/27/2017 1:24:00 PM|0|Suffolk|MA|D|10|4|1|1||2|0.3|2100|1f;1h
RN|72266112|BB801977|AC1396|ACT|2950|92|Worcester Street|2|1|104|02118||Charming 2 bedroom/1 bathroom second floor unit in a five-unit, well-maintained building with 4 owner-occupied units.The fully-equipped kitchen features modern appliances and the unit offers the convenience of an in-unit washer/dryer. A private west-facing deck is the perfect place to enjoy cocktails and al fresco dinners in the summertime.  This apartment is convenient to all the amenities that the South End offers -- fabulous restaurants, independent shops, health clubs, public transportation and grocery stores.  Pets will be considered subject to landlord's approval. LEASE THROUGH JULY 31,2019.|8|12/27/2017 1:38:00 PM|0|Suffolk|MA|C|4|2|1|0|N|0|99999|765|1f;0h
RN|72266130|TM003012|BB5522|ACT|2450|11|Concord Square|3|1|104|02118||Spacious floor through upper South End brownstone rental on quiet Concord Square. Spacious bedroom with walk in closet, built in storage, and washer dryer in unit. Large kitchen open to sunny living room with hardwood floors, exposed brick, original fireplace/mantle, and bow window. Available 2/1/18. No pets.|9|12/27/2017 2:32:00 PM|0|Suffolk|MA|D|3|1|1|0||0|99999|821|1f;0h
RN|72266131|A8000199|BB9614|ACT|2200|35|East St.|3|1|002|02122||Beautiful Meeting House Hill condo rental with 2 car parking!  1150SF with 2 equal Queen size BRs, 2 FULL baths, sprawling LR and over-sized eat in kitchen with dining area.  HW flooring throughout, in unit W/D, gas FP, central AC, recessed lighting, coat closet, kitchen pantry closet, private basement storage unit.  Built in 2007 this unit is updated and modern throughout-incredible living layout. Modern kitchen, fully applianced offering granite counters ,maple cabinets and a separate dining area.  Updated tile baths & private outdoor deck.  Unit comes with 2 assigned parking spots!!!  Tenants pay all utilities, first security and full fee due at lease signing.  Lease term is through 8/31/2018 with first right to renew.  NO PETS, NON Smoking building.|27|12/27/2017 2:33:00 PM|1148190710|Suffolk|MA|C|4|2|2|0|N|2|0|1150|2f;0h
RN|72266134|CN210706|AN2584|ACT|4100|26|Stillman|1-2|1|103|02109||Step right into this one- of- a- kind loft unit located in the heart of Boston's North End! Walk right into this spacious open floor plan unit featuring hardwood floors, over sized windows, updated kitchen with honed counter tops, new double fridge, stainless steel appliances and a gas cooking range! For your convenience, unit includes laundry and central air! Do not miss the exposed brick and beams throughout the entire living area! Unit also features custom built in closets in the living area and master bedroom. Living area also includes a queen sized Murphy bed for your visiting guests. Building has an amazing common roof deck as well! This unit will allow you to visit all of the North End's finest restaurants and pastry shops you have always dreamed of visiting! Move right into this luxury North End Space today!|12|12/28/2017 12:03:00 PM|0|Suffolk|MA|C|4|1|1|1|Y|0|9999|1518|1f;1h
RN|72266139|CN200573|AN3950|ACT|3900|1245|Adams street|B605|1|05E|02124||Style, unique, rustic, authentic and dramatic all describe this exceptional penthouse loft experience. Brick walls, exposed beams and industrial windows, not to mention the 30 foot ceilings! This apartment is quite literally unmatched.  2 baths and 2 beds, one of the bedrooms located in a large lofted area looking down at the lower floor level and out of the massive windows to the river and industrial landscape. The Baker Chocolate Factory is the oldest one in the country and captures that mystique. Gas lamps line the wonderful Lower Mills neighborhood with a multitude of restaurants to choose from. Rent also includes 2 parking spots, a complete gym, lap pool, sauna, hot tub and utilities. Clearly, this is more than your average apartment.|12|12/27/2017 2:54:00 PM|4095|Suffolk|MA|C|4|2|2|0||2|9999|1900|2f;0h
RN|72266149|CT001804|AC0733|ACT|3275|75|Clarendon Street|205|1|101|02116||Two bedroom condo with western exposure--great sunlight--in elevator, concierge building with roof decks & cityscapes. Situated at the border of the Back Bay and South End, approximately 100 feet from the Back Bay trolley station and two blocks from Copley Square. The condo offers central air and laundry in unit, a wood-burning fireplace, and extensive custom closets and cabinets.  Wood floors. No pets (per association rules). One garage parking space available for rent, $325/month.|11|12/27/2017 3:28:00 PM|8452089|Suffolk|MA|C|4|2|1|0||0|0|871|1f;0h
RN|72266187|BB812027|AN1593|ACT|2500|233|E St|3|1|005|02127||Top floor of a 3-family in a great location on E Street near W 7th. Large eat-in kitchen with big pantry. Nice sized private porch. Ceiling fans, dishwasher, newer gas stove, hardwood floors. Each bedroom has it's own thermostat for convenient temperature control. Living room has a gas stove that looks like a real wood-burning stove. This unit gets plenty of natural light not only because it's 3rd floor but the house is on a corner. Parking is on-street. Available Now. First, Last and fee.|8|12/27/2017 4:53:00 PM|255|Suffolk|MA|D|5|3|1|0||0|99999|99999|1f;0h
RN|72266219|CT005801|AC0600|ACT|1750|62|neponset ave|1|1|008|02131|||7|12/27/2017 8:06:00 PM|0|Suffolk|MA|D|4|2|1|0|N|0|99999|1500|1f;0h
RN|72266267|BB800458|BB9254|ACT|2125|1580|River Street|3F|1|05T|02136||THREAD Hyde Park, a NEW 32 unit luxury apartment building NOW leasing. Situated on the Neponset River within walking distance to 475 acres of Stony Brook Reservation, minutes to the Blue Hills, commuter access to downtown Boston, & major routes nearby. Custom craftsmanship & exquisite details will exceed the most discerning tenant's expectations. Offering a distinctive collection of one & two bedroom apartments of approx. 800' to 1080' sq. ft. of living area with amazing open concept floor plans. Units include custom kitchen cabinetry w/quartz counters, stainless steel appliances, designer baths, tall ceilings with great light, efficient heating/cooling, in-unit washer/dryer and private storage units.There is direct elevator access to all units from the garage parking offering one car indoor space, in addition to one outdoor space. Cleary Square, the small neighborhood center, offers restaurants & shops. Short ride to Legacy Place!|9|12/28/2017 8:26:00 AM|0|Suffolk|MA|D|5|2|2|0|Y|2|0|1100|2f;0h
RN|72266270|BB810886|BB9254|ACT|1725|1580|River Street|2I|1|05T|02136||THREAD Hyde Park, a NEW 32 unit luxury apartment building NOW leasing. Situated on the Neponset River within walking distance to 475 acres of Stony Brook Reservation, minutes to the Blue Hills, commuter access to downtown Boston, & major routes nearby. Custom craftsmanship & exquisite details will exceed the most discerning tenant's expectations. Offering a distinctive collection of one & two bedroom apartments of approx. 800' to 1080' sq. ft. of living area with amazing open concept floor plans. Units include custom kitchen cabinetry w/quartz counters, stainless steel appliances, designer baths, tall ceilings with great light, efficient heating/cooling, in-unit washer/dryer and private storage units.There is direct elevator access to all units from the garage. There is one car parking. Cleary Square, the small neighborhood center, offers restaurants & shops. Short ride to Legacy Place!|9|12/28/2017 8:26:00 AM|0|Suffolk|MA|D|4|1|1|0|Y|1|0|800|1f;0h
RN|72266271|BB810886|BB9254|ACT|1750|1580|River Street|3B|1|05T|02136||THREAD Hyde Park, a NEW 32 unit luxury apartment building NOW leasing. Situated on the Neponset River within walking distance to 475 acres of Stony Brook Reservation, minutes to the Blue Hills, commuter access to downtown Boston, & major routes nearby. Custom craftsmanship & exquisite details will exceed the most discerning tenant's expectations. Offering a distinctive collection of one & two bedroom apartments of approx. 800' to 1080' sq. ft. of living area with amazing open concept floor plans. Units include custom kitchen cabinetry w/quartz counters, stainless steel appliances, designer baths, tall ceilings with great light, efficient heating/cooling, in-unit washer/dryer and private storage units.There is direct elevator access to all units from the garage. There is one car parking. Cleary Square, the small neighborhood center, offers restaurants & shops. Short ride to Legacy Place!|9|12/28/2017 8:26:00 AM|0|Suffolk|MA|D|4|1|1|0|Y|1|0|800|1f;0h
RN|72266272|BB810886|BB9254|ACT|1850|1580|River Street|4E|1|05T|02136||THREAD Hyde Park, a NEW 32 unit luxury apartment building NOW leasing. Situated on the Neponset River within walking distance to 475 acres of Stony Brook Reservation, minutes to the Blue Hills, commuter access to downtown Boston, & major routes nearby. Custom craftsmanship & exquisite details will exceed the most discerning tenant's expectations. Offering a distinctive collection of one & two bedroom apartments of approx. 800' to 1080' sq. ft. of living area with amazing open concept floor plans. Units include custom kitchen cabinetry w/quartz counters, stainless steel appliances, designer baths, tall ceilings with great light, efficient heating/cooling, in-unit washer/dryer and private storage units.There is direct elevator access to all units from the garage. There is one car parking. Cleary Square, the small neighborhood center, offers restaurants & shops. Short ride to Legacy Place!|9|12/28/2017 8:27:00 AM|0|Suffolk|MA|D|4|1|1|0|Y|1|0|800|1f;0h
